status;finalidade;tipo;dormitorios;quartos;cidade;cep;endereco;numero;complemento;bairro;estado;metragem;areaterreno;area_total;area_util;garagem;idade;condominio;valorvenda;iptu;promocao;dataregistro;condominiofechado;zoneamento;ImovelEntregue;datacadastro;dataupdate;Andar;valor_total
Disponível;Residencial;Sobrado;3;3;Curitiba;81750430;Rua Doutor Bley Zornig;2496;SOB. 07;Boqueirão;PR;160.0;155.0;160.0;160.0;2;41.0;Res Boqueirao;598000.0;850.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-09-19T14:26:51.307;;0;598850.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82530200;Rua Monte Castelo;1308;SOB 04;Tarumã;PR;170.0;0.0;170.0;111.95;3;34.0;Residencial Monte Castelo;690000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-05-08T17:44:07.313;;0;690000.0
Disponível;Residencial;Sobrado;2;1;Curitiba;82115420;Rua Leonor Ribas Pires Da Rocha;74;Sb. 02;Pilarzinho;PR;100.0;139.8;100.0;80.4;0;23.0;Condomínio Das Flores;490000.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-09-20T11:23:33.753;;0;490000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82820130;Rua Pedro Eloy De Souza;1421;4;Bairro Alto;PR;143.13;166.0;143.13;113.43;2;24.0;THAMIRIS;550000.0;913.0;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-09-20T13:06:39.750;;0;550913.0
Disponível;Comercial/Residencial;Sobrado;3;3;Curitiba;80740040;Rua Engenheiro Serafim Voloschen;206;sobrado 1;Campina Do Siqueira;PR;238.27;480.0;238.27;238.27;0;29.0;;1150000.0;1704.22;N;2023-09-27T00:10:26.800;N;ZR3;0;2023-08-23T16:01:51.827;;0;981704.22
Disponível;Comercial/Residencial;Sobrado;5;3;Curitiba;81870370;Rua Engenheiro João Bley Filho;1331;;Pinheirinho;PR;140.0;420.0;140.0;140.0;2;1.0;;730000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-05-19T15:34:02.287;;0;730000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81560420;Rua Butiá;76;sobrado 01;Uberaba;PR;180.0;154.66;180.0;180.0;2;0.0;Condomínio Butía;850000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-05-19T15:48:27.567;;0;850000.0
Disponível;Residencial;Sobrado;4;3;Curitiba;81560100;Rua Ivo Ferro;867869;;Uberaba;PR;233.14;121.56;233.14;233.14;4;19.0;Conjunto Residencial Parati;1000000.0;226.82;N;2023-09-27T00:10:26.800;N;Zr2;0;2023-01-18T15:16:50.677;;0;1000226.82
Disponível;Residencial;Sobrado;3;2;Curitiba;82120050;Rua Coronel João Meister Sobrinho;37;sobrado 3;Pilarzinho;PR;188.0;589.52;188.0;188.0;2;15.0;Conjunto Residencial José Fiori;950000.0;1264.07;N;2023-09-27T00:10:26.800;N;zr;0;2023-08-03T10:33:22.333;;0;951264.07
Disponível;Residencial;Sobrado;3;2;Curitiba;82310350;Rua João Baptista Groff;354;Sobrado 1 ;Orleans;PR;130.23;100.0;130.23;130.23;2;11.0;;660000.0;268.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-04-27T16:51:04.403;;0;660268.0
Disponível;Comercial/Residencial;Sobrado;3;2;Curitiba;80045280;Rua Professor Brandão;511;1;Alto Da Rua Xv;PR;108.63;83.29;108.63;108.63;2;35.0;CONJUNTO RESIDENCIAL JARDIM AMBIENTAL;570000.0;925.29;N;2023-09-27T00:10:26.800;N;3;0;2023-07-07T16:21:19.977;;0;570925.29
Vendido;Residencial;Sobrado;3;2;Curitiba;81150340;Rua João Frederico Foerster;351;Sobrado 1;Pinheirinho;PR;110.0;91.0;110.0;110.0;1;13.0;Residencial Negreli Il;510000.0;412.06;N;2023-09-27T00:10:26.800;N;Zr2;0;2023-05-22T09:59:52.153;;0;510412.06
Disponível;Residencial;Sobrado;3;2;Curitiba;81540140;Rua Pedro Drulla;100;sob. 3;Jardim Das Américas;PR;198.52;81.6;198.52;198.52;2;15.0;RESIDENCIAL MAGNÓLIA 1;750000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-03-10T08:56:07.333;;0;750000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81010250;Rua Américo Vespucio;373;Sobrado 01;Lindóia;PR;192.65;148.5;192.65;192.65;2;21.0;;565000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-02-15T09:16:23.650;;0;565000.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81570100;Rua Sargento Carlos Argemiro De Camargo;110;SOBRADO 04;Uberaba;PR;204.19;119.0;204.19;204.19;3;20.0;;830000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-09-23T11:11:44.363;;0;830000.0
Disponível;Residencial;Sobrado;2;2;Curitiba;81490343;Rua Antônio Donatti;75;Sobrado 02;Campo De Santana;PR;46.44;78.85;46.44;46.44;2;8.0;;250000.0;250.0;N;2023-09-27T00:10:26.800;N;SEHIS;0;2023-07-27T12:08:01.613;;0;250250.0
Disponível;Residencial;Sobrado;3;2;Curitiba;81200100;Rua Prof. Pedro Viriato Parigot De Souza;1430;Casa 01;Mossunguê;PR;135.2;0.0;135.2;210.0;1;34.0;Conjunto Residencial Novo Champagnat;525000.0;160.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-08-01T11:53:25.030;;0;525160.0
Disponível;Residencial;Sobrado;3;0;Curitiba;82600200;Rua Hermínio Cardoso;30;Sobrado 03;Tingui;PR;145.0;0.0;145.0;145.0;2;0.0;Residencial Greenville;890000.0;0.0;N;2023-09-27T00:10:26.800;N;Zud;0;2023-09-14T10:11:06.850;;0;890000.0
